Date,Price,Open,High,Low,Vol.,Change %
05/29/2015,983.52,"1,005.06","1,006.25",983.21,596.37M,-2.12%
05/28/2015,"1,004.85","1,006.67","1,009.53",998.26,343.17M,-0.56%
05/27/2015,"1,010.54",997.7,"1,012.63",994.83,432.77M,1.60%
05/26/2015,994.59,"1,002.17","1,006.64",991.41,332.84M,-0.76%
05/25/2015,"1,002.24","1,006.43","1,006.43",999.44,146.24M,-0.40%
05/22/2015,"1,006.23","1,007.46","1,008.90","1,002.85",251.92M,-0.10%
05/21/2015,"1,007.28","1,003.07","1,007.53","1,000.39",277.44M,0.20%
05/20/2015,"1,005.31","1,000.53","1,006.65",997.67,344.58M,0.43%
05/19/2015,"1,001.05",986.53,"1,002.06",986.53,368.72M,1.94%
05/18/2015,982.01,980.43,985.32,967.82,315.95M,0.22%
05/15/2015,979.85,987.71,991.79,975.17,333.39M,-0.42%
05/14/2015,984.02,969.99,986.26,963.02,290.44M,1.08%
05/13/2015,973.53,978.47,987.09,970.41,515.26M,-0.12%
05/12/2015,974.74,979.33,979.33,967.1,460.41M,-1.00%
05/11/2015,984.54,984.96,986.13,979.42,339.34M,-0.49%
05/08/2015,989.41,973.69,989.76,970.05,411.58M,2.40%
05/07/2015,966.18,961.65,968.65,948.65,564.52M,-0.11%
05/06/2015,967.22,969.26,975.22,961.68,512.65M,-0.11%
05/05/2015,968.27,986.98,997.62,967.71,681.16M,-2.06%
05/04/2015,988.6,985.65,994.15,977.52,544.04M,0.50%
04/30/2015,983.71,980.92,989.57,973.41,538.45M,0.13%
04/29/2015,982.44,"1,008.97","1,013.47",982.44,464.31M,-2.58%
04/28/2015,"1,008.41","1,023.69","1,023.69","1,001.98",483.92M,-1.73%
04/27/2015,"1,026.20","1,013.54","1,028.55","1,002.39",421.58M,1.24%
04/24/2015,"1,013.62","1,013.49","1,017.57","1,008.37",431.67M,0.40%
04/23/2015,"1,009.57","1,015.19","1,017.71","1,002.50",393.46M,-0.49%
04/22/2015,"1,014.52","1,017.39","1,020.00","1,005.71",429.47M,0.09%
04/21/2015,"1,013.58","1,013.91","1,022.12","1,008.83",624.96M,0.34%
04/20/2015,"1,010.17","1,004.04","1,010.31","1,004.04",549.40M,0.86%
04/17/2015,"1,001.58","1,016.05","1,019.87",999.77,732.89M,-1.63%
04/16/2015,"1,018.19","1,024.41","1,025.35","1,017.07",495.46M,-0.68%
04/15/2015,"1,025.17","1,022.45","1,028.15","1,019.80",587.79M,0.47%
04/14/2015,"1,020.33","1,026.50","1,028.45","1,015.63",664.05M,-0.66%
04/13/2015,"1,027.07","1,023.20","1,028.64","1,020.38",326.06M,0.30%
04/10/2015,"1,023.99","1,020.49","1,023.99","1,018.22",365.71M,0.69%
04/09/2015,"1,016.99","1,007.06","1,016.99","1,006.80",378.70M,1.37%
04/08/2015,"1,003.28","1,006.49","1,008.78","1,001.91",439.28M,-0.49%
04/07/2015,"1,008.21",999.11,"1,010.59",997.24,602.60M,1.55%
04/02/2015,992.84,989.76,993.57,988.83,260.92M,0.40%
04/01/2015,988.87,979.49,997.74,978.95,412.09M,0.44%
03/31/2015,984.5,993.02,997.4,982.91,458.73M,-0.96%
03/30/2015,994.05,986.52,995.92,985.16,356.21M,1.23%
03/27/2015,981.96,981.32,984.8,977.16,427.09M,0.38%
03/26/2015,978.23,976.22,978.23,964.76,603.82M,-0.53%
03/25/2015,983.4,992.52,995.91,982,626.21M,-1.23%
03/24/2015,995.63,988.39,998.46,987.2,927.25M,0.43%
03/23/2015,991.39,995.28,995.28,988.04,574.29M,-0.55%
03/20/2015,996.9,991.27,"1,000.04",989.34,962.58M,0.77%
03/19/2015,989.27,988.88,993.71,984.66,425.89M,0.04%
03/18/2015,988.9,988.57,989.84,982.89,518.37M,0.07%
03/17/2015,988.23,996.7,998.46,984.42,497.51M,-0.75%
03/16/2015,995.73,987.47,997.29,987.47,419.14M,0.98%
03/13/2015,986.04,984.83,986.09,979.05,451.24M,0.35%
03/12/2015,982.64,983.93,986.05,981.28,440.75M,-0.15%
03/11/2015,984.15,966.39,985.44,966.32,500.43M,2.21%
03/10/2015,962.9,972.18,974.44,961.9,480.02M,-1.12%
03/09/2015,973.8,975.89,977.1,970.82,388.26M,-0.70%
03/06/2015,980.69,977.59,985.38,977.11,485.69M,0.14%
03/05/2015,979.32,970.96,980.47,970.63,378.46M,1.05%
03/04/2015,969.1,962.69,969.1,958.61,456.70M,0.88%
03/03/2015,960.64,971.54,973.51,959.77,989.20M,-1.07%
03/02/2015,971.04,972.33,976.38,967.98,418.62M,-0.20%
02/27/2015,973.01,966.56,973.01,964.51,489.75M,0.57%
02/26/2015,967.45,958.56,967.45,957.49,467.24M,0.86%
02/25/2015,959.23,960.75,962.5,955.94,567.77M,-0.20%
02/24/2015,961.14,956.79,962.87,954.01,534.46M,0.58%
02/23/2015,955.56,954.84,955.56,949.95,542.24M,0.87%
02/20/2015,947.3,945.51,947.46,939.07,591.62M,-0.02%
02/19/2015,947.49,939.34,948.73,935.77,538.01M,0.66%
02/18/2015,941.31,937.49,942.1,936.53,693.76M,0.86%
02/17/2015,933.3,926.82,934.41,920.52,725.16M,0.24%
02/16/2015,931.03,933.11,934.07,930.25,386.88M,-0.23%
02/13/2015,933.21,932.05,937.14,930.87,672.77M,0.53%
02/12/2015,928.33,920.13,931.9,919.39,550.76M,0.69%
02/11/2015,922.01,921.34,923.36,917.67,434.54M,0.06%
02/10/2015,921.47,914.5,925.06,910.78,469.95M,0.99%
02/09/2015,912.45,914.29,914.63,905.73,462.71M,-0.96%
02/06/2015,921.28,922.3,923.7,917.64,500.72M,-0.22%
02/05/2015,923.3,914.33,923.38,912.88,485.80M,0.10%
02/04/2015,922.39,919.27,922.39,912.72,449.64M,0.44%
02/03/2015,918.32,912.77,921.52,911.36,816.68M,1.11%
02/02/2015,908.21,908.13,913.09,900.04,505.82M,0.21%
01/30/2015,906.28,915.98,916.56,902.8,545.06M,-0.66%
01/29/2015,912.28,901.42,912.33,901.42,732.71M,0.28%
01/28/2015,909.72,917.6,917.73,904.04,858.61M,-0.18%
01/27/2015,911.38,919.51,921.11,906.24,457.45M,-0.94%
01/26/2015,920,907.63,920.4,907.63,508.51M,0.91%
01/23/2015,911.73,901.1,917.62,900.33,804.87M,1.95%
01/22/2015,894.26,882.21,896.64,877.93,924.73M,1.46%
01/21/2015,881.4,876.22,881.4,868.29,652.27M,0.87%
01/20/2015,873.79,869.08,877.6,868.64,577.23M,0.81%
01/19/2015,866.81,864.52,870.43,860.67,470.92M,0.46%
01/16/2015,862.82,847.82,863.75,847.51,592.86M,1.29%
01/15/2015,851.8,841.74,853.97,817.53,837.70M,2.16%
01/14/2015,833.75,834.45,847.97,830.99,592.87M,-1.37%
01/13/2015,845.3,828.67,848.47,827.55,435.77M,1.51%
01/12/2015,832.76,827.47,836.95,822.09,424.33M,1.02%
01/09/2015,824.39,835.91,840.59,818.95,499.79M,-1.59%
01/08/2015,837.73,822.75,838.98,820.56,514.72M,3.30%
01/07/2015,810.94,810.65,816.27,805.28,463.36M,0.68%
01/06/2015,805.47,813.61,817.24,803.65,577.02M,-0.78%
01/05/2015,811.79,831.09,841.48,810.87,698.23M,-2.89%
01/02/2015,835.97,843.03,845.98,830.8,333.05M,-0.42%
12/31/2014,839.52,835.26,839.64,835.26,161.13M,0.62%
12/30/2014,834.34,842.73,842.82,834.34,437.42M,-1.49%
12/29/2014,846.97,844.65,846.97,835.81,476.13M,0.37%
12/24/2014,843.86,845.22,847.19,843.66,61.50M,-0.35%
12/23/2014,846.84,838.07,846.84,837.51,278.63M,1.30%
12/22/2014,835.95,834.17,841.3,833.62,397.74M,0.48%
12/19/2014,831.93,836.87,838.57,824.67,849.93M,0.23%
12/18/2014,830.06,817.5,830.06,813.09,658.74M,3.23%
12/17/2014,804.06,792.35,807,792,762.01M,0.27%
12/16/2014,801.88,790.23,802.11,772.92,909.75M,1.93%
12/15/2014,786.73,802.83,811.37,785.73,614.89M,-2.32%
12/12/2014,805.43,820.91,822.51,804.7,445.45M,-2.58%
12/11/2014,826.78,826.48,830.82,821.99,443.57M,-0.14%
12/10/2014,827.97,836.32,840.49,825.92,460.06M,-0.58%
12/09/2014,832.78,845.09,846.42,832.11,526.25M,-2.36%
12/08/2014,852.89,856.69,857.97,852.89,307.61M,-0.85%
12/05/2014,860.19,850.18,860.53,849.68,465.78M,2.07%
12/04/2014,842.73,854.58,859.86,840.62,692.47M,-1.18%
12/03/2014,852.81,852.52,855.33,850.92,388.25M,0.15%
12/02/2014,851.57,851.73,856.26,848.28,388.65M,0.42%
12/01/2014,848.02,844.68,848.75,841.62,442.24M,-0.30%
11/28/2014,850.54,848.5,850.54,844.36,391.54M,0.20%
11/27/2014,848.87,847.23,850.85,847.03,365.37M,0.34%
11/26/2014,846.02,846.88,850.01,844.67,401.63M,-0.09%
11/25/2014,846.74,844.37,851.03,843.37,669.11M,0.26%
11/24/2014,844.58,842.79,849.92,842.15,483.97M,0.31%
11/21/2014,841.98,825.4,843.45,824.38,644.85M,2.25%
11/20/2014,823.43,826.82,826.95,818.12,512.89M,-0.45%
11/19/2014,827.17,825.79,830.46,823.63,357.30M,0.14%
11/18/2014,826.04,820.07,826.8,818.9,484.75M,0.77%
11/17/2014,819.75,809.66,821.86,809.14,391.05M,0.47%
11/14/2014,815.93,817.31,817.31,809.57,433.38M,0.22%
11/13/2014,814.15,816.04,818.93,808.41,639.62M,0.23%
11/12/2014,812.27,820.61,822.45,811.49,699.07M,-1.35%
11/11/2014,823.35,821.06,825.48,820.19,394.19M,0.43%
11/10/2014,819.8,812.42,820.07,811.33,405.20M,0.75%
11/07/2014,813.67,821.35,821.55,808.97,674.51M,-0.65%
11/06/2014,819,813.04,826.52,811.05,656.13M,0.42%
11/05/2014,815.56,808.39,816.44,805.43,532.70M,1.75%
11/04/2014,801.57,810.69,815.46,800.01,545.74M,-1.40%
11/03/2014,812.92,818.35,820.63,811.48,385.53M,-0.80%
10/31/2014,819.48,813.14,821.32,808.96,343.77M,1.90%
10/30/2014,804.21,805.64,806.67,788.56,392.80M,0.56%
10/29/2014,799.7,802.42,804.1,798.64,262.74M,0.08%
10/28/2014,799.05,796.63,800.66,795.64,241.47M,0.96%
10/27/2014,791.47,802.7,803.01,786.39,246.44M,-0.58%
10/24/2014,796.12,794.41,799.2,793.46,222.00M,-0.41%
10/23/2014,799.4,785.48,800.76,781.29,288.31M,0.88%
10/22/2014,792.39,789.42,792.57,784.68,269.66M,0.48%
10/21/2014,788.59,769.9,788.59,766.51,300.62M,2.25%
10/20/2014,771.2,774.21,777.84,765.84,269.22M,-0.79%
10/17/2014,777.35,756.94,778.43,754.32,419.63M,2.96%
10/16/2014,755,767.16,768.92,733.38,560.58M,-0.79%
10/15/2014,760.99,785.87,789.45,760.18,401.19M,-3.41%
10/14/2014,787.88,782.87,789.46,774.54,283.55M,0.15%
10/13/2014,786.7,780.36,790.71,779.76,254.84M,-0.13%
10/10/2014,787.69,793.63,796.1,785.17,360.38M,-1.45%
10/09/2014,799.29,810.74,811.23,796.26,312.38M,-0.46%
10/08/2014,802.97,806.94,809,800.56,254.43M,-0.83%
10/07/2014,809.69,819.34,820,809.69,234.30M,-1.66%
10/06/2014,823.35,826.81,828.9,822.24,186.68M,0.17%
10/03/2014,821.95,819.43,824.48,817.67,201.33M,1.01%
10/02/2014,813.72,832.43,834.62,813.72,300.96M,-2.56%
10/01/2014,835.06,842.36,845.63,833.27,262.94M,-1.09%
09/30/2014,844.22,839.44,847.07,836.85,237.31M,1.01%
09/29/2014,835.81,841.53,841.75,831.38,167.38M,-0.56%
09/26/2014,840.49,834.29,843.25,831.51,188.01M,0.63%
09/25/2014,835.19,844.59,847.9,833.77,223.63M,-1.10%
09/24/2014,844.44,837.76,844.81,834.35,214.29M,0.89%
09/23/2014,837.02,846.82,846.95,834.71,214.02M,-1.49%
09/22/2014,849.66,850.53,852.71,848.43,182.85M,-0.44%
09/19/2014,853.41,857.19,858.01,851.7,345.93M,0.11%
09/18/2014,852.45,847.17,852.98,846.9,193.51M,0.78%
09/17/2014,845.82,846.3,848.51,845.6,187.99M,0.31%
09/16/2014,843.22,845,845,840.02,166.70M,-0.37%
09/15/2014,846.38,843.91,848.39,843.3,149.83M,-0.02%
09/12/2014,846.53,848.72,848.83,843.39,140.37M,-0.10%
09/11/2014,847.41,850.26,850.44,842.77,164.44M,-0.14%
09/10/2014,848.59,847.85,849.3,845.16,153.09M,-0.01%
09/09/2014,848.68,851.5,853.22,848.03,171.46M,-0.46%
09/08/2014,852.62,853.76,855.19,850.23,149.64M,-0.32%
09/05/2014,855.37,856.77,856.88,852.23,203.19M,-0.14%
09/04/2014,856.58,842.28,858.77,841.71,275.62M,1.47%
09/03/2014,844.13,840.8,848.26,840.49,221.79M,0.76%
09/02/2014,837.8,838.55,841.04,836.37,164.46M,0.04%
09/01/2014,837.44,838.08,838.67,833.88,131.98M,0.06%
08/29/2014,836.93,837.24,838.66,829.56,186.75M,0.25%
08/28/2014,834.85,838.29,838.89,832.26,188.16M,-0.59%
08/27/2014,839.78,838.3,840.68,836.87,162.62M,0.10%
08/26/2014,838.94,830.52,839.31,829.3,176.45M,0.92%
08/25/2014,831.29,827.21,831.29,822.74,117.07M,1.64%
08/22/2014,817.88,822.38,823.29,814.1,156.60M,-0.62%
08/21/2014,822.98,815.35,822.98,814.28,163.53M,0.90%
08/20/2014,815.6,816.92,817.53,811.9,134.89M,-0.14%
08/19/2014,816.72,813.33,817.21,813.19,124.00M,0.61%
08/18/2014,811.8,811.93,812.82,808.48,137.43M,1.26%
08/15/2014,801.69,806.96,814.5,800.91,204.92M,-0.39%
08/14/2014,804.86,799.6,806.8,798.48,171.64M,0.29%
08/13/2014,802.52,800.66,804.08,800.16,175.88M,0.54%
08/12/2014,798.24,799.98,803.04,796.45,174.60M,-0.59%
08/11/2014,802.95,798.07,804.33,796.83,185.46M,1.34%
08/08/2014,792.32,790.78,795.43,786.79,254.00M,-0.47%
08/07/2014,796.05,803.17,805.24,795.54,258.63M,-1.08%
08/06/2014,804.77,804.13,807.02,797.8,262.41M,-0.55%
08/05/2014,809.26,808.64,812.95,807.15,231.26M,0.44%
08/04/2014,805.69,806.63,809.91,803.67,228.12M,0.17%
08/01/2014,804.36,814.21,814.25,800.87,613.12M,-1.29%
07/31/2014,814.84,827.31,829.46,813.07,778.84M,-1.12%
07/30/2014,824.06,830.81,833.69,822.56,418.32M,-0.81%
07/29/2014,830.81,830.09,834.37,825.23,282.15M,0.39%
07/28/2014,827.59,830,830.44,822.1,206.38M,0.08%
07/25/2014,826.93,836.68,838.01,824.8,245.76M,-1.54%
07/24/2014,839.87,834.2,840.52,829.82,294.71M,0.67%
07/23/2014,834.3,831.24,837.35,830.62,286.43M,0.20%
07/22/2014,832.6,825.55,833.34,824.34,220.02M,1.31%
07/21/2014,821.87,826.41,826.67,819.93,223.46M,-0.50%
07/18/2014,826.01,820.39,826.06,817.92,263.83M,0.24%
07/17/2014,824.01,829.57,831.55,823.34,272.90M,-1.08%
07/16/2014,833.03,824.71,833.04,824.71,321.46M,1.33%
07/15/2014,822.11,827.27,829.33,821.97,356.67M,-0.77%
07/14/2014,828.46,824.18,829.44,823.51,245.18M,0.74%
07/11/2014,822.36,822.13,825.19,819.66,310.17M,0.20%
07/10/2014,820.75,829.92,830.3,816.56,345.13M,-1.29%
07/09/2014,831.5,831.38,832.57,826.79,291.40M,0.20%
07/08/2014,829.8,842.11,842.67,829.8,290.98M,-1.30%
07/07/2014,840.71,849.06,850.53,840.55,266.59M,-1.18%
07/04/2014,850.79,852.68,853.9,850.79,173.44M,-0.34%
07/03/2014,853.7,846.74,853.78,844.74,269.82M,0.94%
07/02/2014,845.77,847.04,849.04,844.35,353.25M,-0.19%
07/01/2014,847.34,843.1,847.41,841.63,329.93M,0.77%
06/30/2014,840.88,843.15,846.04,838.13,299.31M,-0.17%
06/27/2014,842.35,843.47,845.28,840.26,238.24M,-0.02%
06/26/2014,842.56,846.42,847.16,837.7,238.03M,-0.28%
06/25/2014,844.92,850.76,850.76,842.59,280.87M,-1.14%
06/24/2014,854.66,856.48,857.94,853.25,255.73M,-0.06%
06/23/2014,855.14,860.76,860.76,852.44,228.35M,-0.65%
06/20/2014,860.76,861.99,864.91,860.76,384.30M,-0.24%
06/19/2014,862.82,864.86,865.54,862.56,256.41M,0.52%
06/18/2014,858.35,859.43,861.72,858.28,225.14M,-0.02%
06/17/2014,858.53,857.09,858.94,854.55,204.91M,0.53%
06/16/2014,854.03,856.69,858.32,853.85,185.72M,-0.63%
06/13/2014,859.48,861.14,861.33,853.8,208.10M,-0.29%
06/12/2014,861.97,861.19,864.87,860.51,194.36M,0.07%
06/11/2014,861.35,866.76,866.81,860.72,230.67M,-0.74%
06/10/2014,867.8,864.65,867.8,863.26,180.59M,0.29%
06/09/2014,865.28,863.94,865.47,862.13,154.13M,0.25%
06/06/2014,863.14,858.45,864.04,856.42,309.83M,0.70%
06/05/2014,857.16,850.25,862.37,847.51,304.91M,0.87%
06/04/2014,849.73,848.88,850.91,845.13,206.80M,-0.05%
06/03/2014,850.14,851.7,851.94,849.09,221.58M,-0.27%
06/02/2014,852.46,853.52,854.17,850.17,243.46M,0.03%
05/30/2014,852.19,851.28,852.93,848.76,334.83M,-0.21%
05/29/2014,853.96,851.93,854.05,850.76,161.61M,0.05%
05/28/2014,853.51,852.73,853.51,850.43,258.47M,0.00%
05/27/2014,853.48,851.92,854.64,850.97,235.11M,0.00%
05/26/2014,853.47,849.21,853.47,848.38,117.19M,0.68%
05/23/2014,847.68,845.7,847.89,843.69,195.47M,0.24%
05/22/2014,845.68,845.98,846.35,842.06,222.92M,0.19%
05/21/2014,844.05,839.2,844.3,836.69,228.30M,0.35%
05/20/2014,841.11,842.08,843.64,839.08,198.96M,-0.13%
05/19/2014,842.22,839.08,843.01,834.64,234.41M,0.24%
05/16/2014,840.22,839.26,840.22,834.44,324.22M,0.20%
05/15/2014,838.55,846.92,849.48,836.93,324.03M,-1.01%
05/14/2014,847.13,849.43,849.43,845.96,228.01M,-0.23%
05/13/2014,849.07,849.06,849.88,846.82,230.93M,0.24%
05/12/2014,847.02,842.16,847.53,841.76,225.47M,0.56%
05/09/2014,842.33,843.2,844.04,840.19,265.97M,-0.45%
05/08/2014,846.17,837.81,846.31,835.56,252.05M,1.22%
05/07/2014,836.01,829.06,836.96,828.47,263.20M,0.48%
05/06/2014,832.05,838.42,839.04,830.43,234.65M,-0.55%
05/05/2014,836.66,834.85,837.37,826.55,173.28M,-0.13%
05/02/2014,837.74,839.91,842.1,836,286.05M,-0.45%
04/30/2014,841.51,842.36,843.38,838.73,268.66M,-0.15%
04/29/2014,842.81,838.6,842.84,834.81,209.97M,0.81%
04/28/2014,836.06,837.37,839.06,833.19,169.86M,0.29%
04/25/2014,833.64,837.75,839.07,831.46,190.49M,-0.84%
04/24/2014,840.69,841.82,843.84,833.93,269.40M,0.40%
04/23/2014,837.31,841.77,841.85,836.92,204.41M,-0.61%
04/22/2014,842.45,836.57,843.47,835.61,212.97M,0.91%
04/17/2014,834.84,831.54,834.99,828.16,226.40M,0.44%
04/16/2014,831.22,827.95,831.22,825.18,231.93M,1.30%
04/15/2014,820.54,826.62,830.34,820.47,236.43M,-0.68%
04/14/2014,826.15,819.88,826.15,815.8,256.22M,0.31%
04/11/2014,823.59,826.56,827.39,818.75,260.15M,-1.15%
04/10/2014,833.18,840.71,842.33,832.43,190.94M,-0.54%
04/09/2014,837.71,835.46,839.66,834.66,187.91M,0.47%
04/08/2014,833.79,838.34,839.18,827.83,279.08M,-0.46%
04/07/2014,837.66,839.56,841.77,836.9,212.19M,-0.98%
04/04/2014,845.92,842.72,847.71,840.29,220.86M,0.59%
04/03/2014,840.98,838.95,844.03,836.42,203.22M,0.25%
04/02/2014,838.92,838.71,840.2,837.5,197.08M,0.07%
04/01/2014,838.32,834.43,840.04,832.99,219.09M,0.82%
03/31/2014,831.47,836.23,837.34,831.19,197.38M,-0.23%
03/28/2014,833.37,829.67,833.37,829.35,210.62M,0.82%
03/27/2014,826.63,823.95,827.22,822.17,229.06M,0.10%
03/26/2014,825.79,820.58,827.63,819.86,203.18M,0.88%
03/25/2014,818.56,810.18,819.46,810.18,226.50M,1.32%
03/24/2014,807.89,816.02,817.28,806.14,244.61M,-1.10%
03/21/2014,816.86,816.47,819.7,814.75,401.86M,0.17%
03/20/2014,815.5,807.18,815.5,804.6,258.50M,0.39%
03/19/2014,812.37,813.4,815.53,809.75,191.21M,-0.11%
03/18/2014,813.25,804.86,817.56,802.21,220.47M,0.90%
03/17/2014,806.02,796.97,806.78,796.35,194.45M,1.13%
03/14/2014,796.98,798.15,800.3,790.83,339.90M,-0.84%
03/13/2014,803.73,814.84,815.58,803.73,216.09M,-1.22%
03/12/2014,813.65,816.45,817.41,808.15,219.17M,-0.94%
03/11/2014,821.38,825.35,826.53,819.85,184.56M,-0.17%
03/10/2014,822.77,823.03,830.63,818.87,214.22M,0.05%
03/07/2014,822.35,830.46,832.62,821.96,257.85M,-1.02%
03/06/2014,830.79,829.26,833.09,828.31,239.62M,0.51%
03/05/2014,826.54,825.72,828.47,824.28,194.37M,-0.07%
03/04/2014,827.1,817.08,827.62,816.97,237.46M,2.28%
03/03/2014,808.67,815.88,818.32,807.71,302.17M,-2.45%
02/28/2014,829.01,827.44,829.71,822.06,221.84M,0.29%
02/27/2014,826.64,827.03,828.78,819.27,245.76M,0.01%
02/26/2014,826.57,829.08,830.63,824.03,201.71M,-0.34%
02/25/2014,829.35,828.91,829.8,824.72,195.22M,-0.16%
02/24/2014,830.67,822.91,830.67,822.74,182.60M,0.78%
02/21/2014,824.27,823.36,824.43,820.53,206.29M,0.47%
02/20/2014,820.41,811.24,820.41,809.69,247.04M,0.18%
02/19/2014,818.97,815.35,820.62,814.3,184.62M,0.26%
02/18/2014,816.82,818.75,818.75,812.47,176.02M,-0.03%
02/17/2014,817.1,817.5,819.27,816.09,125.54M,0.15%
02/14/2014,815.91,812.23,816.24,810.27,189.48M,0.60%
02/13/2014,811.08,808.47,811.36,804.81,212.60M,0.12%
02/12/2014,810.1,808.25,813.39,807.41,286.63M,0.47%
02/11/2014,806.31,800.47,806.31,799.93,234.49M,1.13%
02/10/2014,797.28,799.1,800.19,796.18,176.15M,0.23%
02/07/2014,795.47,792.07,796.58,787.51,229.79M,0.72%
02/06/2014,789.76,780.87,791.73,778.89,353.38M,1.60%
02/05/2014,777.35,776.51,780.37,774.7,239.75M,0.02%
02/04/2014,777.23,773.35,779.78,770.94,313.95M,0.03%
02/03/2014,776.99,787.13,790.18,776.67,248.15M,-1.22%
01/31/2014,786.58,789.3,791,775.19,273.96M,-0.33%
01/30/2014,789.18,786.78,792.37,780.7,244.80M,0.27%
01/29/2014,787.04,798.58,802.45,778.63,288.95M,-0.62%
01/28/2014,791.94,789.96,793.84,786.94,239.66M,0.76%
01/27/2014,785.95,790.63,792.12,784.77,258.11M,-0.59%
01/24/2014,790.58,811.75,812.66,789.73,317.52M,-2.52%
01/23/2014,811.05,817.16,820.72,809.32,228.55M,-0.90%
01/22/2014,818.38,819.36,821.23,815.3,199.90M,0.19%
01/21/2014,816.83,817.05,821.41,815.51,211.78M,-0.02%
01/20/2014,817.01,815.68,817.97,814.81,141.01M,0.04%
01/17/2014,816.69,814.82,818.16,813.86,253.99M,0.06%
01/16/2014,816.24,818.21,818.52,815.27,242.29M,-0.17%
01/15/2014,817.59,812.37,817.6,811.29,219.56M,0.95%
01/14/2014,809.87,801.89,809.87,799.91,208.73M,0.17%
01/13/2014,808.53,808.54,809.14,805.75,194.79M,0.25%
01/10/2014,806.52,806.01,810.16,804.09,243.53M,0.47%
01/09/2014,802.74,807.55,810.63,801.26,262.93M,-0.64%
01/08/2014,807.9,808.11,808.18,804.98,215.00M,0.11%
01/07/2014,807.04,801.27,807.59,798.44,208.95M,0.89%
01/06/2014,799.91,803.34,806.03,799.06,144.31M,-0.57%
01/03/2014,804.51,801.61,806.18,799.81,127.97M,0.56%
01/02/2014,800.02,812.11,813.01,799.92,174.12M,-1.23%
12/31/2013,809.95,806.99,810.03,806.99,39.32M,0.45%
12/30/2013,806.36,807.93,809.26,805.41,118.49M,-0.11%
12/27/2013,807.23,802.31,807.23,801.54,133.58M,1.14%
12/24/2013,798.11,796.35,799.51,796.09,39.01M,0.20%
12/23/2013,796.55,793,796.55,792.19,142.44M,0.62%
12/20/2013,791.62,788.54,792.37,787.31,433.52M,0.42%
12/19/2013,788.28,783.63,789.28,783.21,244.08M,1.51%
12/18/2013,776.58,773.31,776.58,770.93,187.51M,0.91%
12/17/2013,769.59,774.73,774.73,769.59,180.11M,-1.01%
12/16/2013,777.43,765.77,778.74,765.75,198.58M,1.38%
12/13/2013,766.88,768.29,771.13,765.84,171.52M,-0.25%
12/12/2013,768.82,771.5,773.23,767.43,206.59M,-0.67%
12/11/2013,774,776.23,781.31,773.8,196.34M,-0.26%
12/10/2013,776.05,780.9,784.19,775.88,174.31M,-0.78%
12/09/2013,782.15,783.73,783.73,777.79,168.37M,0.14%
12/06/2013,781.07,776.49,781.85,772.55,239.02M,0.90%
12/05/2013,774.13,780.77,782.81,774.13,210.19M,-1.02%
12/04/2013,782.08,789.14,789.47,777.57,217.07M,-0.59%
12/03/2013,786.7,802.34,802.34,786.7,225.85M,-2.05%
12/02/2013,803.18,804.73,806.9,801.14,175.32M,-0.18%
11/29/2013,804.64,804.25,806.74,804.25,162.29M,-0.07%
11/28/2013,805.23,803.57,806.65,803.57,130.22M,0.13%
11/27/2013,804.22,802.4,805.43,801.45,193.57M,0.40%
11/26/2013,801,804.39,806.08,801,362.78M,-0.66%
11/25/2013,806.31,805.58,807.07,804.5,162.74M,0.54%
11/22/2013,801.99,801.26,803.7,798.07,179.78M,0.31%
11/21/2013,799.52,798.39,801.72,794.83,193.87M,-0.35%
11/20/2013,802.33,800.94,805.59,798.63,236.98M,-0.04%
11/19/2013,802.64,806.02,806.24,801.36,199.06M,-0.79%
11/18/2013,809.02,803.91,811.46,801.97,189.23M,0.47%
11/15/2013,805.21,804.01,806.27,801.88,202.54M,0.07%
11/14/2013,804.68,804.67,805.11,800.31,222.83M,1.05%
11/13/2013,796.31,797.99,801.06,791.51,202.07M,-0.58%
11/12/2013,800.93,804.79,806.48,800.93,165.57M,-0.57%
11/11/2013,805.54,801.28,806.21,799.63,145.64M,0.73%
11/08/2013,799.71,797.77,800.76,791.71,245.82M,-0.32%
11/07/2013,802.31,803.79,815.15,800.59,324.58M,-0.23%
11/06/2013,804.19,800.31,806.44,800.23,262.06M,0.79%
11/05/2013,797.92,803.63,803.91,794.3,254.33M,-0.60%
11/04/2013,802.75,801.92,804.43,800.99,230.05M,0.34%
11/01/2013,800.03,804.01,804.35,798.76,190.16M,-0.43%
10/31/2013,803.48,795.78,803.92,795.68,219.17M,0.50%
10/30/2013,799.47,800.78,805.47,797.75,158.42M,-0.20%
10/29/2013,801.05,795.24,801.43,795.24,159.94M,0.63%
10/28/2013,796.03,800.83,800.89,793.83,154.00M,-0.27%
10/25/2013,798.18,795.09,799.43,793.98,175.74M,-0.13%
10/24/2013,799.18,798.64,799.91,796.66,171.17M,0.33%
10/23/2013,796.57,798.18,798.58,794.69,203.30M,-0.73%
10/22/2013,802.43,797.4,804.72,797.01,215.58M,0.48%
10/21/2013,798.57,799.22,799.51,797.01,177.58M,0.02%
10/18/2013,798.39,793.63,798.39,792.13,226.14M,1.09%
10/17/2013,789.82,788.83,790.6,784.71,254.83M,-0.06%
10/16/2013,790.26,786.39,791.04,784.49,206.94M,-0.10%
10/15/2013,791.04,787.46,791.88,787.07,199.88M,0.89%
